Junior Tester,"Tốt nghiệp các chuyên ngành CNTT, Toán tin, Điện tử Viễn và các chuyên ngành liên quan Tối thiểu 1 năm kinh nghiệm làm việcCó kinh nghiệm test performance hoặc automation test là 1 lợi thếBiết cách lập Test Plan, viết Test Case, Test ReportCó khả năng Manual Testing, DB Testing, API TestingNắm vững quy trình phát triển phần mềm Agile Scrum và các giai đoạn kiểm thử là một lợi thếKỹ năng giao tiếp tốt, cởi mở, thân thiện và kỹ năng làm việc nhóm tốtCẩn thận, tỉ mỉ, có tư duy logic tốt, nắm bắt nghiệp vụ nhanh, tinh thần trách nhiệm cao"
"Chuyên Viên Support SAP LOG (Phân Hệ MM, PP, SD)","Chứng chỉ/bằng cấp:Bằng cử nhân hoặc cao hơn các Khối ngành Kinh Tế/Hệ thống thông tin.Tiếng Anh tối thiểu tương đương 500 TOEIC, sử dụng tốt tiếng Anh trong đọc/viết tài liệu chuyên môn nghiệp vụKiến thức nghiệp vụ chuyên môn:- Có tối thiểu 03 năm kinh nghiệm hoặc tương đương đối với hệ thống SAP ở một trong các phân hệ SD, MM, PP ở vị trí key user/tư vấn/triển khai hệ thống- Có kinh nghiệm gia tối thiểu từ 1 đến 2 dự án SAP S4/Hana từ đầu đến cuối- Sẵn sàng học hỏi các nghiệp vụ trong mảng LOGChứng chỉ/kỹ năng về kỹ thuật (nếu có):Có chứng chỉ tư vấn giải pháp SD/MM/PP của hãng SAP cấp, hiểu biết về ABAP là một lợi thếCó hiểu biết nghiệp vụ phân hệ FICO là lợi thếCó khả năng phân tích, giải quyết vấn đề và quản lý công việc. Ưu tiên ứng viên có kinh nghiệm về tư vấn và phát triển quy trình nghiệp vụ, ứng viên có kinh nghiệm quản lý nhómKỹ năng mềm:Khả năng giao tiếp, thuyết trình.Khả năng làm việc độc lập, làm việc nhóm tốt..Phẩm chất cá nhân/thái độ:Khách quan, trung thực.Trách nhiệm công việc cao.Bảo mật thông tinCẩn thận, nguyên tắc.Chịu được áp lực công việc."
Backend Developer (Java/ReactJS),"Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin.Có từ 3 năm kinh nghiệm lập trình Java (Spring Boot), ReactJS ( từ 1 năm kinh nghiệm).Sử dụng thành thạo Git hoặc SVN.Hiểu biết các Framework: Spring, Hibernate.Có hiểu biết tốt về Design pattern, OOP, REST API.Có kiến thức tốt về Mariadb.Có kinh nghiệm & hiểu biết về xây dựng hệ thống Microservice.Có tư duy logic tốt, khả năng tự tìm hiểu & giải quyết vấn đề tốtCó kiến thức về cơ sở dữ liệu quan hệ.Ưu tiên có kinh nghiệm về Domain Driven Design, NoSQL (Redis, MongoDB), các hệ thống Message Queue (Kafka, RabbitMQ).Chủ động trong công việc, có tinh thần trách nhiệm cao.Chủ động phối hợp với thành viên trong team để giải quyết vấn đề, thực hiện mục tiêu.Ưu tiên có kinh nghiệm vận hành hệ thống AWS là 1 lợi thế.Ưu tiên có định hướng trở thành teamlead và trong quá trình làm việc đã có hỗ trợ, đào tạo được thành viên trong team. Có kinh nghiệm leader là 1 lợi thế"
Senior Quality Assurance Engineer,"Requirements:English communication required.Bachelor’s degree in Computer Science, Engineering, or a related field.4+ years of experience in software quality assurance and testing.Strong knowledge of QA methodologies, tools, and processes.Proficiency in writing and executing SQL queries for database testing.Excellent analytical, problem-solving, and debugging skills.Strong communication and collaboration abilities.Preferred Qualifications:Experience working in Agile/Scrum development environments is an advantage.Relevant certifications such as ISTQB, CSTE, or CSQA are a plus.Familiarity with automated testing frameworks and tools.Experience with performance and security testing.Familiarity with CI/CD pipelines and tools such as Jenkins or GitLab.Personal Attributes:Strong leadership and team management skills.Excellent organizational and multitasking abilities.High level of initiative and a proactive approach.Strong communication and negotiation skills.Ability to work independently and as part of a team."
BrSE - Kỹ Sư Cầu Nối,"Trình độ học vấnCử nhân chuyên ngành Tiếng Nhật, Công nghệ thông tin hoặc chuyên ngành liên quan.Kiến thức & kinh nghiệm liên quanTiếng NhậtTiếng nhật tương đương N2 trở lên, giao tiếp tốt.Kỹ thuậtCó hiểu biết về công nghệ để trao đổi khách hàng và đội phát triển.Có kinh nghiệm viết tài liệu dự án (Basic design, Detail design, Acceptance Test);Có kỹ năng trong việc kiểm thử phần mềm là một lợi thế.Quản lý dự ánCó từ 2 năm kinh nghiệm làm dự án với vai trò BrSE hoặc PM;Có hiểu biết về Agile, Scrum là một lợi thế."
Senior Back End Developer (Java),"Tốt nghiệm từ Cao đẳng trở lên, chuyên ngành công nghệ thông tin.Ít nhất 2-3 năm kinh nghiệm phát triển back-end với ngôn ngữ Java.Có kinh nghiệm thực tế trong việc thiết kế và triển khai các giải pháp có thể mở rộng dựa trên Microservices.Quen với Docker/Kubernetes và Cơ sở hạ tầng đám mây; hoặc các công cụ CI/CD hiện đại và nền tảng đám mây là một lợi thếCó kinh nghiệm với Redis, Kafka.Có kinh nghiệm với Restful, gRPC, Websocket.Có tư duy lập trình tốt, sẵn sàng học hỏi và thích nghi với công nghệ mới.Kỹ năng giao tiếp, làm việc nhóm tốt."
Chuyên Viên Phân Tích Dữ Liệu,"Cử nhân Kinh Tế, chuyên ngành Tài chính, Chứng khoánCó thể sử dụng SQL/ Python/ PowerBI để xử lý dữ liệu và báo cáoCó hiểu biết về chứng khoán và các quy định liên quanKĩ năng giao tiếp tốt, tiếng Anh giao tiếpBiết một số ngôn ngữ về lập trình là một lợi thế.Có 1 năm kinh nghiệm ở vị trí tương đương."
"Python Developer - Từ 4 Năm Kinh Nghiệm, Onsite","Tối thiểu 4 năm kinh nghiệm code PythonThành thạo Python và standard library của PythonTư duy toán học và thuật toán tốt.Thành thạo với các dịch vụ API-based và event-based communication.Có kinh nghiệm sử dụng các database như MongoDB, MySQL, Redis; các Framework như Flask/Django...Thành thạo Linux, sử dụng tốt môi trường command-line.Biết sử dụng Git.Chủ động, chăm chỉ update thông tin & kiến thức mới.Có kinh nghiệm làm front-end với TypeScript, FlowType,..Thiết kế & cải thiện UX/UI bằng CSS animationSử dụng Webpack, Gulp,..Cải tiến, tối ưu code, tích hợp với REST API, GraphQLCó thể làm Pair programming hoặc mob programmingCó kiến thức về cloud services như AWS, GCP"
Fullstack Developer,"Kiến thức: Tốt nghiệp kỹ sư chuyên ngành Công nghệ thông tin, toán hoặc ngành tương đương hoặc có các chứng chỉ tương đương được công nhận bởi các tổ chức uy tín. Ưu tiên ứng viên có kinh nghiệm về cloud, devops Kinh nghiệm: Có kinh nghiệm lập trình Java, Oracle ít nhất 2 năm. Thành thạo ít nhất 1 Frontend Framework (VD : Angula JS, React JS...) Ưu tiên có tố chất về tư duy thuật toán và đam mê xử lý các vấn đề thuật toán, dữ liệu lớn Có kinh nghiệm về lập trình xử lý song song, tối ưu performance Kỹ năng lập trình trên các nền tảng Core Java, JDBC, Webservice RESTful / gRPC, Hibernate, Spring Boot, Microservices, Oracle Có kinh nghiệm lập trình với Redis, Message Queue. Có kinh nghiệm lập trình và Unit test theo mô hình phát triển DevOps CI/CD Kỹ năng refactor code, làm việc nhóm, review code, tích hợp Ngoại ngữ: Có khả năng đọc viết tiếng Anh (cơ bản) nghe nói (nếu có thể). Yêu cầu khác: Kỹ năng giao tiếp và làm việc nhóm tốt Sẵn sàng làm việc ngoài giờ hành chính Tinh thần trách nhiệm"
Data Engineer,"Tốt nghiệp hệ chính quy các Trường Đại học trong nước (ĐHBK, ĐHCN, ĐH KHTN, học viện Công nghệ BCVT)... hoặc nước ngoài; ưu tiên Chuyên ngành đào tạo: Công nghệ thông tin, Toán tin, Điện tử Viễn thông, Kế Toán, Tài chính Ngân hàng hoặc các ngành tương đương hoặc có các chứng chỉ tương đương được công nhận bởi các tổ chức uy tín.Có chứng chỉ DE trên các nền tảng như Oracle, IBM, Hadoop, Cloud Kinh nghiệm:Có kinh nghiệm làm việc tại các ngân hàng hoặc các tổ chức, tập đoàn Công nghệ thông tinCó kinh nghiệm làm việc tại các ngân hàng; hiểu biết về sản phẩm dịch vụ ngân hàngCó hiểu biết về các hệ thống Bigdata, Data Lake, Data warehouse và hiểu biết về Hadoop eco - system: Hadoop, Spark...Có kinh nghiệm làm việc với các hệ thống cơ sở dữ liệu Oracle, NetezzaCó kinh nghiệm làm việc với các hệ thống ETL: Data Stage, Pentaho, ODI và trên các nền tảng CloudĐiểm cộng:Nhân sự đã từng làm việc với các hệ thống học máy (Machine Learning), khai phá dữ liệu (Data Mining)Ưu tiên Nhân sự có kinh nghiệm làm phân tích xử lý dữ liệuƯu tiên Nhân sự đã có kinh nghiệm tham gia triển khai các dự án theo mô hình Agile/ScrumNgoại ngữ:Có khả năng đọc viết tiếng Anh (cơ bản) nghe nói (nếu có thể). Ưu tiên ứng viên có chứng chỉ Tiếng Anh quốc tế (TOEIC 450 trở lên hoặc tương đương)"
Nhân Viên Triển Khai Vận Hành Phần Mềm,"Kiến thức: Kiến thức về xử lý dữ liệu.Kỹ năng: Có kỹ năng testing là một lợi thế; Làm việc nhóm; Lập kế hoạch và quản lý thời gianThái độ/phẩm chất: Tích cực, chủ động trong công việc.Sẵn sàng học hỏi, sẵn sàng chia sẻ, vui vẻ hòa đồng...Trách nhiệm, nhiệt tình;Yêu cầu khác:Bằng cấp: Tốt nghiệp đại học chuyên ngành Công nghệ thông tin/Lập trình phần mềmKinh nghiệm: 6 tháng - 1 năm kinh nghiệm ở vị trí tương đươngTư duy hệ thống, logic tốt.Tiếng Anh cơ bản là điểm cộng."
"Automotive Software Engineer(Middleware, C++, OOP)","• Bachelor degree in Information Technology, Computer Science, Computer Engineering, Electrical Engineering, Telecommunication Engineering, Mathematics, Mechanics and Informatics or equivalent.• Strong motivation to develop career in automotive software field.• Software development experience in C++ programming;• Having good knowledge with OOP, OOAD (Object-Oriented Analysis and Design);• Having hands-on experience to use JIRA, GIT and Gerrit;• Having hands-on experiences in developing large software systems;These skills would be considered as an advantage but not the must:• Experiences related to multi-thread, multi-process programming;• Having hands-on experiences to use and implement design patterns (MVC, Singleton, Observers);• Experiences related to develop application using Qt/QML;• Experiences related to design and develop GUI frameworks, front-end applications;• Ability to effectively present information to top management, public groups, and/or board of directors."
Data Engineer,"At least 03 years of experience in Data Engineering. Proficient with some of the modern relational databases such as Oracle, DB2, DynamoDB, Postgres and SQL Server Hand-on experiences AWS DMS, Amazon Kinesis Data Stream, S3, Glue and Glue Jobs Hand-on experiences on designing and developing ETL solution by using AWS Glue and SSIS or other ETL tools Strong in writing T-SQL, PL/SQL Good understanding of Data Modelling, processing, and warehouse techniques Skilled at optimizing large, complicated SQL statements Capable of troubleshooting common database issues Knowledge at reporting development with SSRS and Power BI Good written and oral communication skills in English. Have leadership experience is a plus"
Lập Trình Viên IOS,"Cơ bản:Có hiểu biết tốt về Swift, Objective-CCó hiểu biết tốt về Design pattern (MVC, MVVM,..)Có hiểu biết tốt về cách tạo giao diện người dùng với Storyboard, XIB và theo từng chủ đềCó hiểu biết về AutoLayout và ConstraintCó kinh nghiệm làm việc với Firebase Cloud Messaging, Firebase Analytics là lợi thếCó kinh nghiệm đẩy sản phẩm lên App StoreNâng cao:Có tối thiểu 1 năm kinh nghiệm làm iOS Native (Swift, Objective-C)Có kinh nghiệm quản lý quy trình hàng đợi và đa luồngCó kinh nghiệm về module architecture là lợi thếCó kinh nghiệm làm việc với UI, Interface Builder và AutoLayoutHiểu biết về các nguyên tắc SOLID và viết code sạchHiểu rõ về toàn bộ vòng đời phát triển ứng dụng trên thiết bị di độngCó kỹ năng tích hợp và kiểm tra đơn vị đã được chứng minh (Unit testing)Có khả năng xử lý tất cả khía cạnh của việc phát triển bộ tính năng một cách độc lập, và có thể tích hợp tính năng đó vào dự án lớnCó kinh nghiệm về sử dụng mạng xã hội trên iOS như Facebook, Twitter,... và các loại quảng cáo như trên iAD,...Có khả năng tự học và cập nhật công nghệ mới;Có tư duy logic, tư duy sản phẩm tốtTiếng Anh đọc hiểu tài liệu chuyên ngànhỨng viên có kinh nghiệm và đam mê làm các app về tools, productivity, video & photo editor, camera là lợi thế"
Fresher UA Marketing (User Acquisition),"Giới tính: NữĐi làm full-time Có kiến thức cơ bản về Digital Marketing, kinh nghiệm thực chạy ads ở các nền tảng quảng cáo cho Mobile Game/AppYêu thích làm game/app và có kiến thức về thị trường game/app mobile global, nắm bắt trend tốt phục vụ cho ý tưởng quảng cáo là một lợi thế.Đam mê và có mục tiêu phát triển lâu dài ở Digital MarketingNhiệt huyết, cởi mở, chủ độngTinh thần cầu tiến và ham học hỏi, quyết liệt, máu chiến và bám sát mục tiêuƯu tiên có kinh nghiệm làm việc với dữ liệu và phân tích hành vi người dùngCó kiến thức chung về Marketing và Business;Có tư duy logic tốt, có khả năng làm việc với số liệu và khả năng sáng tạo, lên ý tưởng;Tiếng Anh đọc hiểu văn bản, giao tiếp cơ bản;Có khả năng giải quyết vấn đề nhanh, học hỏi, làm việc độc lập và làm việc nhóm;"
PHP Developer (Laravel),"Graduated from University majoring in IT, Software Engineering, or related field;At least 1.5 years of experience working with Laravel;Have good HTML, CSS, JS, and PHP knowledge;Have a good command of English: Reading skills;Good problem-solving skills, Eager to learn and proactive in work;Experience in React and WordPress is an advantage."
Chuyên Viên IT,"Tốt nghiệp đại học chuyên ngành Công nghệ thông tin hoặc các ngành liên quanHiểu về Soft engineer, Cloud manager and build, Xây dựng code cho trang web theo trình duyệt mobile hoặc landing page cho một trình duyệt webThai thác Vue.js/things/control panal, Java, java script, systemBảo trì vận hành, khắc phục lỗi, sửa lỗi kịp thời cho trang webCó chứng chỉ CCNA, HCIA hoặc tương đương là một lợi thếHiểu biết chuyên sâu về máy tính, có kiến thức cơ bản về các hệ thống thiết bị thông thường, có thể độc lập giải quyết các vấn đề máy tính thường gặp."
Lập Trình Viên Unity,"- Có kinh nghiệm lập trình Unity 02 năm trở lên.- Yêu thích làm game.- Có khả năng làm việc với mọi khía cạnh trong phát triển ứng dụng bao gồm UI, animation...- Có kiến thức về lập trình (C#, Java.....)- Có khả năng lập trình các thể loại game 2D, 3D hyper casual, midcore - Có sản phẩm game lên store, sản phẩm demo cá nhân, gửi kèm link theo CV"
Product Owner Mobile Game,"Yêu cầu về kiến ​​thức:- Có ít nhất 1 năm kinh nghiệm làm việc ở vị trí PO mảng GAME- Kiến thức về quy trình phát triển phần mềm và phát triển sản phẩm Mobile GAMEPlus: Kinh nghiệm làm việc trong Nhóm phát triển AgileGửi link SP đã làm trong CVKỹ năng:- Kỹ năng giao tiếp tốt bằng cả tiếng Anh, tiếng Việt và kỹ năng giao tiếp cá nhân- Sẵn sàng học hỏi, nghiên cứu và cập nhật các công nghệ mới- Có khả năng lắng nghe và hiểu nhu cầu khách hàng- Kỹ năng trình bày và tài liệu tốt- Tư duy phân tích và phê phán tốt- Tư duy phát triển: đón nhận thử thách và học hỏi- Sẵn sàng lắng nghe và bình tĩnh, kiên nhẫn bảo vệ ý kiến ​​của người khác"
Thực Tập Sinh IT,"Học vấn:  Đang theo học tại các trường Đại Học, Cao đẳng về công nghệ thông tin tại Hải PhòngThời gian yêu cầu: tối thiểu 3 thángGiới tính: Nam"
Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),"Trình độ: FresherTrình độ học vấn: Tốt nghiệp đại học chuyên ngành CNTT hoặc gần CNTT, Hệ thống thông tin, Kinh tế, Tài chính - Ngân hàng, ....Kinh nghiệm: Có ít nhất 1 năm kinh nghiệm vị trí phân tích nghiệp vụKiến thức: Hiểu rõ quy trình phát triển phần mềm; Nắm vững các nguyên tắc và quy trình phân tích nghiệp vụ;Kỹ năng:Kỹ năng thu thập và phân tích dữ liệuKỹ năng giao tiếp và làm việc nhóm hiệu quả.Yêu cầu khác:Chịu được áp lực công việc cao, tỉ mỉ, cẩn thận.Sử dụng thành thạo các công cụ vẽ biểu đồ (draw io, visio...).Sử dụng tốt các công cụ tin học văn phòng (word, excel, powerpoint)."
Project Director,"Bên cạnh các kỹ năng QLDA, ứng viên cần tập trung vào các yêu cầu sau:Mindset Delivery: Tư duy hướng đến kết quả chuyển giao, cam kết thực hiện nhiệm vụ và đạt được mục tiêu.Khả Năng Truyền Cảm Hứng và Kết Nối: Kỹ năng lãnh đạo và truyền cảm hứng để kết nối và động viên đội ngũ.Giao Tiếp Rõ Ràng: Khả năng truyền đạt thông tin một cách dễ hiểu và hiệu quả cho các bên liên quan.Phân Tích và Đánh Giá: Kỹ năng phân tích và đánh giá để ưu tiên các vấn đề quan trọng và đưa ra quyết định chính xác.Kỹ Năng Đàm Phán và Thuyết Phục: Khả năng đàm phán và thuyết phục để đạt được kết quả mong muốn."
IT Comtor - Tiếng Nhật,"Yêu cầu bắt buộc:• Có từ 1 năm kinh nghiệm làm IT Comtor.• Sử dụng thành thạo tiếng Nhật cả 4 kỹ năng, tiếng Nhật từ N2 trở lên.• Có định hướng làm BA/PM/BrSE.Nếu có là lợi thế: • Kỹ năng quản lý tốt.• Ứng viên có kinh nghiệm học tập, làm việc tại Nhật là một lợi thế."
Chuyên Viên Phân Tích Nghiệp Vụ Phần Mềm BA-Junior,"Đại học các ngành CNTT/Viễn thông, Khoa học máy tính, Toán tin, Kinh tế, Ngân hàng và các ngành khác có liên quan.Trình độ ngoại ngữ: Tiếng AnhCó khả năng đọc, viếtƯu tiên ứng viên nghe nói thành thạoTrình độ tin học: Sử dụng thành thạo công cụ tin học văn phòng.Kiến thức: Có khả năng sử dụng linh hoạt các kỹ thuật trong phân tích nghiệp vụ phần mềm như các kỹ thuật thu thập yêu cầu, phân rã chức năng, mô hình hóa, viết các loại yêu cầu BRD, URD, PRD, SRS... Sử dụng thành thạo các công cụ hỗ trợ xây dựng sơ đồ luồng, thiết kế wireframe/prototype.Có hiểu biết về các quy trình phát triển phần mềm Agile/Waterfall.Kỹ năng: Có khả năng làm việc độc lập, chịu được áp lực cao;Có kỹ năng thuyết trình.Có kỹ năng giải quyết vấn đề, kỹ năng làm việc nhóm.Ưu tiên:Ứng viên sử dụng thành thạo tiếng Anh, từng làm việc với đối tác nước ngoàiỨng viên có kinh nghiệm làm BA các dự án liên quan đến viễn thông hoặc đã tham gia các dự án hợp tác với nhà mạngỨng viên có kinh nghiệm tham gia phát triển dự án phần mềm với vai trò BA"
Nhân Viên Kiểm Thử Phần Mềm - Tester,"• Tốt nghiệp Đại học trở lên chuyên ngành CNTT• Có kinh nghiệm 1 năm trở lên với vị trí tương đương• Nắm vững các quy trình và kỹ thuật test.• Có kỹ năng lập kế hoạch, kỹ năng phân tích nghiệp vụ.• Có kỹ năng xây dựng test case và thực hiện test.• Có kỹ năng phân tích kết quả kiểm thử và báo cáo.• Có kinh nghiệm làm việc với các dự án theo quy trình CMMI, Agile/Scrum.• Thành thạo SQL.• Có kỹ năng làm việc nhóm.• Có khả năng đọc hiểu tài liệu tiếng Anh tốt.• Yêu thích các sản phẩm mà mình làm ra, đưa ra các đóng góp cải tiến để sản phẩm tốt hơn.Ưu tiên:• Đã từng làm các dự án về Logistics, Thương mại điện tử, Phần mềm quản lý bán hàng, Phần mềm SAP.• Có kinh nghiệm sử dụng các phần mềm về Test hiệu năng (Jmeter), automation test."
Senior Back-End Developer - Đi Làm Ngay,"- Tốt nghiệp từ Trung Cấp trở lên- Có kinh nghiệm 2 năm lập trình web- Có kinh nghiệm làm việc với Laravel / Wordpress và các framework khác của PHP- Am hiểu về HTML5, CSS, JavaScript, AJAX- Có kiến thức về database (MySQL, NoSQL)- Có kiến thức về web service và RESTful API- Sử dụng thành thạo Git"
Chuyên Viên Chính Ứng Phó Sự Cố An Ninh Thông Tin (Incident Response),"1. Trình độ học vấn: Tốt nghiệp Đại học hoặc trên Đại học, chuyên ngành An toàn thông tin, Công nghệ thông tin, Điện tử viễn thông, Toán Tin, Học viện mật mãƯu tiên ứng viên có chứng chỉ uy tín về giám sát, điều tra số, phản ứng sự cố, đánh giá, kiểm thử An ninh thông tin, An ninh cho ứng dụng, phần mềm (CHFI, CEH, Offensive Security, ECSA, SANS, GIAC...).2. Kinh nghiệm công tác:     Ưu tiên ứng viên có kinh nghiệm làm công tác giám sát ANTT, kinh nghiệm làm việc trên các công cụ, giải pháp về phân tích giám sát và điều tra ANTT (SOC, SIEM, EDR...)Ưu tiên ứng viên có kinh nghiệm phân tích mã độc, RE.3. Kiến thức:Am hiểu về các công nghệ An ninh thông tin: FW/IPS/VPN/SIEM ..., các kỹ thuật ANTT ứng dụng, hệ điều hành, Các kỹ thuật tấn công và phòng chống tấn công, nhận biết và đánh giá rủi ro, Theo dõi giám sát các vấn đề ANTTAm hiểu về các loại điểm yếu/lỗ hổng an ninh thông tin, các kỹ thuật tìm kiếm, phân tích và khai thác điểm yếu, kỹ thuật hacking, các biện pháp phòng/chống, khắc phụ lỗiPhân tích giám sát và khai thác các hệ thống ANTT (Firewall, IPS, Anti-virus, các ứng dụng web, các hệ điều hành Windows/Nix)Xây dựng và triển khai các giải pháp an ninh thông tinĐiều tra và phản ứng các sự cố ANTT, phân tích mã độc, dịch ngược mã nguồnSử dụng thành thạo một số công cụ giám sát, điều tra phân tích an ninh thông tin, các công cụ dịch ngược mã nguồn, điều tra số, phân tích mã độc (như Wireshark, TCPDump, IDA, Redline, Ollydbg, Sysinternals, công cụ trong Kalilinux ...)Có kiến thức, kinh nghiệm về lĩnh vực an ninh thông tin: FW, IPS, VPN, Endpoint Security, App &DB security, Proxy...Có kiến thức nền tảng tốt về lập trình, HĐH, Networking, TCP/IP, các thiết bị network, các hệ điều hành Linux, Unix, Windows, IIS, Apache, Websphere, các hệ cơ sở dữ liệu MySQL, MSSQL, Oracle... các ứng dụng và giao thức phổ biến.4. Yêu cầu khác:        Quản lý công việc, thời gian một cách hiệu quảKhả năng tổ chức triển khai, quản lý nguồn lực, kỹ năng giao tiếp, đàm phán với các bộ phận phòng bàn trong nội bộ và bên ngoài SeABankCó sức khoẻ tốt, sẵn sàng, chủ động và sáng tạo đảm bảo hoàn thành công việc được giaoNghiêm chỉnh chấp hành các Nội quy, Quy định của Ngân hàngCam kết gắn bó làm việc tại Ngân hàng trong thời gian trên ba nămCam kết và Tâm huyết, có ý thức trách nhiệm và chủ động với công việc."
Kỹ Sư Phần Cứng,"Yêu cầu chuyên môn- Bằng cử nhân trở lên về chuyên ngành kỹ thuật (Điện, Điện tử  Viễn thông...)- Có kiến thức làm việc sâu về linh kiện mạch điện, điện tử analog, kỹ thuật số và công suất.- Có khả năng viết tài liệu kỹ thuật.- Ưu tiên có kinh nghiệm liên quan tới xử lý ảnh, công nghệ cảm biến ảnh, lens, các hệ thống camera, các hệ thống nhúng cho AI.2.  Yêu cầu khác- Khả năng làm việc nhóm tốt;- Có khả năng đọc hiểu tài liệu Tiếng Anh chuyên ngành- Trung thực, có tinh thần trách nhiệm cao, khả năng chịu áp lực công việc tốt.- Khả năng giao tiếp, trình bày vấn đề;"
Front-End Developer (Senior),"- Yêu cầu chung:  Nhiệt tình, sáng tạo, tâm huyết, có trách nhiệm với công việc  Có khả năng làm việc theo nhóm, khả năng trình bày, khả năng đào tạo và tự đào tạo  Có khả năng tự sắp xếp, đánh giá công việc  Có Tiếng anh, đã từng tham gia công ty làm product là một lợi thế- Yêu kỹ thuật: Có ít nhất 4 năm kinh nghiệm phát triển frontend thành thao HTML / CSS / Javascript / Typescript, JQuery, Bootstrap 4, Tailwindcss, ElementUI, Vuetify, Responsive Design,Thành thạo Vue2, Vue3, NuxtThành thạo các thư viện quản lý trạng thái như Vuex, Redux, ...  Hiểu biết sâu sắc về các nguyên tắc phát triển web bao gồm đáp ứng thiết kế, tối ưu hóa hiệu suất khả năng truy cập Hiểu biết về Client Side Rendering (CSR) và Server Side Rendering (SSR) Hiểu biết về API RESTful Có kiến thức về các quy tắc trong SEO Có kinh nghiệm sử dụng Photoshop, Figma Biết sử dụng GitLab, Biết sử dụng Docker"
Process Quality Assurance (PQA),"Từ 2 năm kinh nghiệm QA trong dự án phần mềm.Có tối thiểu 1 năm kinh nghiệm xây dựng và cải tiến quy trình theo tiêu chuẩn ISO 9001 và CMMI.Kiến thức về quản lý dự án, quy trình phát triển phần mềm, phương pháp Agile/Scrum, Waterfall.Hiểu biết về ISO 27001, ISO 9001 và khả năng áp dụng vào công việc.Tư duy logic và chú ý đến chi tiết.Kỹ năng trình bày văn bản và giao tiếp tốt."
Senior Java Developer,"Tốt nghiệp chuyên ngành CNTT và các chuyên ngành khác liên quan.Ngôn ngữ lập trình chính Java: Tối thiểu 5 năm kinh nghiệm làm việc với Java (JDK 8 trở lên), nắm vững OOP, các mẫu thiết kế (Design Patterns) và nguyên tắc SOLID.Có thể làm cả Frontend hoặc là Fullstack Developer với FE stack là AngularLàm việc thành thạo với Spring Framework: Spring Boot, Spring Cloud, Spring Data, và Spring Security.Có kinh nghiệm thiết kế hoặc phát triển các ứng dụng với kiến trúc Microservices: sử dụng các công nghệ liên quan như RESTful API, gRPC, và các message queue (Kafka, RabbitMQ).Hiểu biết và thành thạo về các hệ cơ sở dữ liệu quan hệ: MySQL, PostgreSQL, Oracle, MariaDB.Có kinh nghiệm làm việc với Docker và Kubernetes trong việc triển khai và quản lý dịch vụ.DevOps và CI/CD: Kinh nghiệm với các công cụ DevOps như Jenkins, GitLab CI/CD, và quản lý mã nguồn bằng Git.Khả năng làm việc nhóm: Có kỹ năng giao tiếp tốt và khả năng làm việc hiệu quả trong môi trường nhóm Agile.Tiếng Anh giao tiếp thành thạo, tự tin trao đổi với khách hàng.Kỹ năng giao tiếp, giải quyết vấn đề, kỹ năng làm việc nhóm tốt, luôn sẵn sàng hỗ trợ các thành viên khác trong dự án.Chịu được áp lực cao trong công việc, có khả năng làm việc độc lập, chủ động giải quyết vấn đề để hoàn thành nhiệm vụ.Cam kết, ham học hỏi."
Lập Trình Viên Flutter (Junior),"Tốt nghiệp đại học chuyên ngành Công nghệ thông tinCó từ 2 năm kinh nghiệm làm việc với FlutterYêu cầu nắm vững kiến thức, có kinh nghiệm thực tế làm việc với Dart và Flutter SDK, Kỹ thuật isolate thread management, OOP, Component.Có kiến thức Flutter, Scrum, SVN, Git,  Clean ArchitectureCó kinh nghiệm về thiết kế UI/UX, xử lý các animation phức tạp, REST APIs với http, dio, communicate flutter with native (Android, IOS),Kinh nghiệm về State Management sử dụng Bloc/GetX/RiverpodKinh nghiệm làm việc với thư viện thứ 3 (Firebase, Maps, ... ).Có tinh thần học hỏi, khả năng nghiên cứu công nghệ mới, chủ động và có trách nhiệm trong công việc"
Lập Trình Viên Frontend (Angular),"Có kinh nghiệm lập trình Web (HTML, CSS, javascript, typescript)Có kinh nghiệm làm việc với framework Angular(Reactjs, Vuejs,...) tối thiểu 01 nămCó kiến thức cấu trúc dữ liệu và giải thuật.Thích thú với việc nghiên cứu, tìm tòi và áp dụng kỹ thuật mới.Có hiểu biết về Restful api, JWT, mô hình server-client.Chăm chỉ, chịu khó, có tinh thần chủ động học hỏi, tìm hiểu.Tư duy logic, sẵn sàng học thêm ngôn ngữ lập trình (framework) mới.Quản lý source code qua Git, SVN,...Tìm hiểu các công nghệ mới, tham gia các buổi seminar của công ty"
Technical Leader,"Your Skills and Experience:At Least 1 year of experience in the role of Technical Leader/Software Architect. knowledge3+ years on (ReactJS, NodeJS or Java)Excellent  in design patterns.Very strong problem solving with deep system know-how across all layersStrong experience in MySQL, MongoDB, Redis administration.Experience in agile development teams, such as Scrum, Kanban.Have knowledge of solidityInterested in dealing with technical challenges and keen on exploring new things.Good problem-solving skills and teamwork spirit.Strong communication skills to effectively collaborate with other developers and stakeholders.Good English communication (write, read, speak and listen) is a plusKnowledge of cryptography and blockchain is a plus."
