"Senior Manager, Quality Management (Japanese N2+)","University or higher degree in IT, Computer Mathematics or a relevant major.Minimum 10 years’ experience majority in quality management including 3 years as a Senior Manager/Manager in software development for the Japanese market., Experience in defining strategies for controlling & improving quality assurance., Experience in identifying, analyzing, and managing risks on large, complex projects., Experience in writing specifications such as design and test specifications is required., Strong knowledge of ISO 9001, ISO 27001, CMMI and other ISO frameworks., In-depth knowledge of the PMP and certifications is preferred., Proficiency in Japanese (JLPT N2+) and English (TOEIC 700+)., Strong leadership and interpersonal skills, motivating members."
"Junior/ Experienced/ Senior Tester (QA/QC, English required)","Desired Skills and Experience, Thorough understanding of the software life-cycle, Good understanding of various types of testing and design test case techniques, Knowledge of bug tracking tools such as Redmine, Trac, Bugzilla, Mantis, Testlink, JIRA, Working experience in reporting and describing anomalies, Knowledge of quality main KPIs, Customer-focused mindset, can-do attitude and high team-work spirit, Ability to ask the right question, Attention to details, Critical thinking and ability to see large picture, Ability to summarize and go straight to the point, proactive in communication, Good English communication, Knowledge/experience on the following subjects is an advantage

Web application testing, desktop and mobile browsers
Responsive web applications and Mobile application
Basic knowledge on HTML
Automation testing concept.

"
[Fresher- Junior] QA Tester (English),"Have 1 year of experience as QA QC/ Tester. Freshers (at least 06 months of experience) are welcomed, Some experience in VoIP is a big plus, Good verbal and written communication skills, Good attention to detail and ability to work independently, changing focus as required, Must have a good sense of ownership"
Test Engineering Lead (Integration Modules),"At least 2 years in a managerial or leadership role within an IT operations environment or in a Murex support or project team. , 5 years of development experience in Java, XML, XSL, JavaScript, SQL is mandatory., Experience in Unix, windows OS, able to develop scripting/batch files., Experience: Software testing and quality assurance is a big plus., Communication Skills: Excellent written and verbal communication skills in English are mandatory., Interest in Software Testing Automation: A genuine interest in software testing automation and the willingness to gain deep expertise in Murex test automation techniques during your onboarding., Analytical Skills: Strong problem-solving and analytical skills to address complex challenges within the Integration domain., Education: Bachelor’s degree in computer science, Information Technology, or a related field. A master's degree is a plus. , Experience in Murex Integration modules (Datamart, MxMLExchange, Market Data) is a plus."
Senior Automation QA Engineer,"Fluent in English., Proven experience as a QA Specialist or similar role, with at least 3 years of experience in software testing and quality assurance., Strong knowledge of QA methodologies, tools, and processes., Familiarity with web technologies, databases, and API testing., Excellent analytical and problem-solving skills, with a keen eye for detail., Strong communication and interpersonal skills to collaborate effectively with diverse teams., Proven ability to handle multiple projects and prioritise tasks in a fast-paced environment., Experience with automation testing is a plus., ISTQB certification or any other relevant QA certifications is a plus."
HCM Hybrid - Senior Automation Tester - TS061802-Autotest,"Proven experience in automation testing, test methodologies, and tools (Selenium, Appium, Cucumber,..)., Experienced with API testing (Postman, Swagger) and data testing (SQL), Experienced in programming languages such as Java, JavaScript, and other scripting languages, Effective communication skills and ability to work collaboratively in a team environment"
03 Fresher SQA / Tester Engineer,"Software QA Experience: 0-2 years., Excellent verbal and written English communication skills., Excellent team player., Demonstrated ability to quickly ramp up on and apply new technologies and processes., Preferably can work in Overseas for a long time to support Project/ Warranty/ Maintenance, Preferably experience and knowledge of Software Quality Assurance, University/ College Graduated (preferably IT major), Understanding of QA principles and the software development lifecycle, Preferably experience with Oracle Database, Preferably experience with Programming languages (VB, VB.NET, C#, Java, FLEX)"
QA Tester,"Bachelor / Master Degree, At least 1-2 years’ experience in software development projects, Strong skills in analyzing requirement, defining test strategy and designing test, Practical experience in Automation Testing is an advantage., Background in Manual and Automation Testing., Prior work experience with databases and SQL., Have experience working Test methods, with white box, black box, etc., Strong knowledge and ability in using and setting up test environments (e.g. Test automation, Test management system), Good understanding and experience of Agile development practices and ways of working. , Technical experience in web development specifically working with React., Experience in the Microsoft technology stack i.e. Microsoft .NET Core, Azure, TFS., Experience in unit test frameworks (Microsoft Visual Studio unit test, NUnit, etc.), Good communication skills, able to present to key stakeholders and make technical subject matter understandable to non-technical audiences., Experience with third party vendors & suppliers, e.g., in managing and coordinating them effectively., Familiar with Toolchain activities related to DevOps and Mobile Application deployment and where Test Automation activities can be applied to the Toolchain., Strong background in customer-focused technology business., An entrepreneurial mind-set and an ability to connect with internal and external audiences including senior management., Knowledge of API technologies ideally Dell Boomi and APIConnect.,  Fluent English, Fluent Vietnamese, Agile mind-set: For Heineken the Agile mind-set is centred around four principles; focus on customer value, power to the teams, start quick and smart and learn relentlessly. As Tiger Tribe it is important that you own these principles and integrate them in daily life. Further, self-reflection, learning agility and resilience are important characteristics that determine where you can thrive in an Agile environment. Engaging with these characteristics and become more self-aware of personal strengths and weaknesses, makes majors strides in development of yourself and others."
Software Tester,"Ít nhất 1 năm kinh nghiệm trong phát triển phần mềm, Có kinh nghiệm xây dựng quy trình Test Plan tổng thể, thực hiện Test, Tiếng Anh đọc hiểu tốt, Có ham muốn tìm hiểu, thử nghiệm cái mới về chuyên môn và phát triển đội nhóm, Có tinh thần đòi hỏi sản phẩm làm ra có độ hoàn thiện "
Quality Assurance (IT),"University or college degree in IT, Computer Mathematics or related subjects, Minimum 3 years’ experience majority on quality assurance, Understanding of  quality assurance., Experience on securities trading system is a must., Business analysis experience on deriving the project requirements is an advantage. , Experience using and mentoring on the use of MS Project and MS Project., Good presentation, written and verbal communication skill., Communication skills, communication confidence, team work, good customer relations, Ability to work independently, under pressure and large."
Manual Tester/QC (Middle - Senior level),"3 – 5 years of hands-on experience in manual quality control, specifically with mobile and website platforms., Proven experience in developing and executing effective test plans and cases, with a strong focus on detail and accuracy., Proficiency in using testing tools such as Postman for API testing and VPN tools for secure, remote testing scenarios, SoapUI, Browser DevTools, SQL Clients., Experience with SQL, including the ability to write and execute queries for database testing and validation., Familiarity with Scrum/Agile methodologies, demonstrating an ability to work in fast-paced, iterative development environments., Excellent communication and collaboration skills, with the capacity to work both independently and as part of a team., Knowledge in the financial domain, particularly asset management, which is highly desirable., A commitment to quality, with a keen eye for identifying and resolving issues to enhance product excellence., A basic understanding of cloud technologies, especially AWS, is considered a plus, providing an added advantage in cloud-based application testing., ISTQB (International Software Testing Qualifications Board) certifications like CTFL, CTAL, CTEL are big plus."
[Khối Ngân hàng số] QA/QC Data,"Tốt nghiệp hệ chính quy các Trường Đại học trong nước hoặc nước ngoài., Chuyên ngành đào tạo: Công nghệ thông tin, Toán tin, Điện tử Viễn thông, kế toán, Tài chính Ngân hàng., Có ít nhất 03 năm kinh nghiệm trong công tác kiểm thử, quản lý chất lượng ứng dụng phần mềm tại Ngân hàng, Tổ chức Tài chính, Công ty Fintech, Tập đoàn & Công ty về CNTT., Am hiểu về quy trình quản lý chất lượng phần mềm., Có kiến thức tổng quan về ngân hàng và am hiểu nghiệp vụ ngân hàng., Có kinh nghiệm làm việc với các hệ thống nền tảng dữ liệu/phân tích dữ liệu như: Data Warehouse, Lakehouse, CDP, BI,..., Ưu tiên ứng viên có hiểu biết/kinh nghiệm thực tế về các nghiệp vụ ngân hàng như : CASA, TD, Lending, Card, Digital Banking,...., Ưu tiên ứng viên có kinh nghiệm quản lý chất lượng dữ liệu, kiểm thử chất lượng các mô hình phân tích dữ liệu., Ưu tiên ứng viên có kinh nghiệm làm việc với Agile/Scrum., Ứng viên có chứng chỉ  đào tạo về kiểm thử là một lợi thế., Giao tiếp tiếng anh thành thạo là một lợi thế."
Business Analyst - Chuyên Gia Phân Tích Nghiệp Vụ Hệ Thống CLIMS,"Ít nhất 05 năm kinh nghiệm ở vị trí BA hệ thống CLIMS., Có kinh nghiệp về nghiệp vụ tiền vay., Kinh nghiệm xây dựng các kịch bản kiểm thử, kế hoạch kiểm thử hoàn chỉnh cho một dự án phần mềm., Kinh nghiệm và am hiểu về quy trình phát triển phần mềm. , Đảm bảo tuân thủ các tiêu chuẩn phát triển ứng dụng và quy trình chất lượng., Kỹ năng phân tích và xử lý các vấn đề kỹ thuật phức tạp, cung cấp các giải pháp khả thi và kịp thời., Kỹ năng giao tiếp và làm việc nhóm hiệu quả khi làm việc với nhiều nhóm chức năng khác nhau., Kỹ năng giao tiếp tốt và khả năng trình bày ý tưởng một cách rõ ràng và dễ hiểu., Chú trọng triển khai theo Agile với sự sẵn sàng học hỏi và phát triển từ kinh nghiệm."
Game Product Owner,"Có kinh nghiệm thiết lập mục tiêu, lập kế hoạch công việc cho team., Có kinh nghiệm dẫn dắt, vân hành, xây dựng chuyên môn & văn hóa team., Hiểu rõ quy trình phát triển game casual/hyper Casual., Có khả năng đánh giá, cải tiến sản phẩm. , Nhạy bén và thích ứng liên tục với thị trường., Người tinh thần dấn thân và chấp nhận thách thức., Có khả năng chịu áp lực cao., Có phong cách làm việc theo tinh thần Agile."
Senior Product Owner (Consumer Domain),"Experience: Over 3 years of hands-on experience in Product Management, preferably within E-commerce, Fintech, or similar industries;, Problem-Solving Skills: Exceptional ability to define and solve problems, analyze complex data sets, and make data-driven decisions;, User-Centric Passion: Proactive and passionate about enhancing user experiences;, Analytical Expertise: Excellent analytical skills, including proficiency in A/B testing and other experimental techniques;, Technical Proficiency: Strong technical background with an understanding of and/ or hands-on experience in software development and related technologies. Proficiency in SQL is a plus;, Communication and Collaboration: Outstanding communication and collaboration skills, with the ability to work effectively with cross-functional teams;, Project Management: Have project management skills, capable of managing multiple projects simultaneously and prioritizing tasks based on business needs and impact;, Agile Methodologies: Experience with Agile development methodologies and full-cycle product building in consumer internet, marketplace companies, or startups with millions of users;, Team Player: Demonstrated ability to unite diverse functional teams and resolve stalled decision-making, with high emotional intelligence;"
Senior Product Owner (Business Analyst),"5+ years of experience as Business Analyst/Product Owner in software products., In-depth understanding of the software production process, the requirements process, and the analysis,design, and implementation process. , Have experience in writing instructions to use, operating flow/procedures of the system and users., Having experience in participating in Agile/Scrum projects is an advantage., Ability to use English at work., Ability to work independently or in groups or collaboration with senior stakeholders., Able to work under high pressure & high adaptability., Have a high sense of responsibility in the work and products which are in charge of., Ability to independently research & read documents, find solutions, and apply in work."
"Lập trình viên Frontend và Mobile app (Nuxt, hybrid Apps) tối thiểu 3 năm kinh nghiệm","Tối thiểu 3 năm kinh nghiệm làm việc với Nuxt và Vuejs, 1 năm kinh nghiệm phát triển ứng dụng hybrid cho iOS và Android (ví dụ: Ionic, React Native), Thành thạo HTML5, CSS3, và JavaScript/TypeScript., Hiểu biết sâu sắc về Vue ecosystem (Vuex, Vue Router, Vue CLI), Kinh nghiệm làm việc với RESTful APIs, Kiến thức về responsive design, mobile-first approach và cross-browser compatibility, Familiar với version control systems (như Git), Kỹ năng tối ưu hóa hiệu suất frontend, Khả năng làm việc độc lập và trong môi trường nhóm, Tư duy giải quyết vấn đề và kỹ năng giao tiếp tốt."
Automation Tester,"Graduated in Information Technology or relative major., At least 3 years of experience as a Automation Tester., Experience in testing on browsers and mobile devices (iOS, Android). , Experience in performing API testing (including performance testing), Experience in relational database concepts, SQL queries (Oracle database, SQL...). Experience working with NoSQL data (MongoDB,..) is an advantage., Proficiency in programming languages such as Java, Python, or C#., Experience with test automation tools and frameworks such as Selenium, Appium, TestNG, JMeter, Postman, LoadRunner., Familiarity with CI/CD tools such as Jenkins, GitLab, or CircleCI., Good problem solving, analytical and critical thinking skills., Communicate well, work in groups or independently., Have ISTQB certificate is a plus."
Mobile Developer (Front End Developer),"Bachelor Degree in IT or related field, At least 5 years for mobile development or operation, Experience managing configuration Management platforms such as Git, GitHub, Technologies for Front-end development such as Vue.js, React.js and Javascript, Auxiliary web publishing capabilities for screen debugging such as HTML and CSS, Experience in developing Using Android SDK., High sense of organization and responsibility, leading members and coaching team, High logical and trouble shoot in development flied, Good communication skill."
Middle/Senior Fullstack (NodeJS/React Native),"React Native & Front-end Development: 3+ years of experience with React Native, Redux, ES6, and React Navigation. Expertise in state management (Redux, Context, etc.), lifecycle, hooks, and performance optimization. Familiar with native build tools (XCode, Gradle), GIT, and Agile. Skilled in debugging and deploying apps to Google Play and App Store. Experience with large codebases, third-party integrations, and native modules., Back-end Development: 3+ years of experience in JavaScript, NodeJS (ExpressJS, NestJS), and database design (SQL, NoSQL). Proficient in deploying NodeJS applications, API design (GraphQL, RESTful), and integrating third-party services. Knowledgeable in CI/CD, unit testing, scaling applications, and server management (Nginx, HAProxy)., Strong problem-solving, analytical skills, and experience with mobile performance, accessibility, and cross-functional teams., Proactive and committed to self-improvement and exploring new technologies., Familiarity with servers, caching strategies, and English language certification is a plus."
Technical Leader/ Technical Architect (Frontend),"Bachelor’s Degree in Software Engineering, Information Technology or a relevant major., At least 5+ years of experience in Frontend development including 2 years as a Technical Leader/ Techncial Architect, Solid experience in Frontend development using these technologies such as React JS, Angular, NextJS, Flutter, etc., Experience in building a system from scratch; Knowledge of cloud services such as AWS, Azure and GCP., Strong experience in reviewing source code and managing a team of developers., Experience in making specifications such as design and test specifications., Familiar with software development life cycles such as Waterfall or Agile/Scrum methodologies., Familiar with Japanese outsourcing/offshore processes., English: TOEIC 600+, Japanese is a big plus, Willingness to troubleshoot and solve complex problems., Flexibility to adapt to changing instructions and requirements."
[DI6] Senior Tester (Automation/Manual) – MSB - 1Y561,"Có ít nhất 3 năm kinh nghiệm trở lên trong mảng Manual /Automation Test, Có kinh nghiệm test API, Database, Mobile., Có kinh nghiệm design test case, test plan và làm tài liệu test., Có kinh nghiệm phân tích và làm rõ yêu cầu từ dự án., Skill giải quyết vấn đề với dev, Khả năng chịu áp lực trong công việc, Sẵn sàng học thêm các skill mới trong công việc như automation test, performance test…"
Mobile Developer (React Native),"Bachelor / Master’s Degree (Information Technology, Computer Science, Software Engineering), 2.5+ years’ experience in software development projects, Technical expertise in mobile development specifically working with React Native front end., Good understanding and experience of Agile development practices and ways of working., Possess solid CSS (SASS), HTML5 skills and pure JavaScript coding., Experience in building high-performance mobile apps with high user loads/concurrencies, Experience in publishing mobile apps on Apple Store and CH Play, Good knowledge in building testable software, abstraction layers, and mock objects., Good communication skills, able to present to key stakeholders and make technical subject matter understandable to non-technical audiences., Experience with third party vendors & suppliers, e.g., in managing and coordinating them effectively., Familiar with Toolchain activities related to DevOps and Mobile Application deployment., Strong background in customer-focused technology business., An entrepreneurial mind-set and an ability to connect with internal and external audiences including senior management., Fluent English, Fluent Vietnamese, Agile mind-set: For Heineken the Agile mind-set is centred around four principles; focus on customer value, power to the teams, start quick and smart and learn relentlessly. As a Tiger Tribe developer it is important that you own these principles and integrate them in daily life. Further, self-reflection, learning agility and resilience are important characteristics that determine where you can thrive in an Agile environment. Engaging with these characteristics and become more self-aware of personal strengths and weaknesses, makes majors strides in development of yourself and others."
Android Developer,"Có trên 4 năm kinh nghiệp phát triển app., Có thể đi công tác ngắn hạn tại nước ngoài, không có vấn đề về xuất nhập cảnh., Có sự hiểu biết về Java và Kotlin, có kinh nghiệm phát triển app bằng Kotlin và Java., Thành thạo về kết nối Restful API., Có kinh nghiệm vận hành, cải thiện và theo dõi liên tục app trước và sau khi ra mắt. , Luôn tích cực, chủ động test, review code, đưa ra các phương án và thiết kế Architecture nhằm nâng cao chất lượng sản phẩm., Luôn lập trình hướng đến người dùng và trải nghiệm người dùng. , Người có kinh nghiệm và khả năng phát triển web trên Node.js., Người có kinh nghiệm phát triển các service liên quan đến vị trí, không gian sử dụng bản đồ. , Người có kinh nghiệm phát triển bằng Unity 3D hoặc có thể sử dụng thành thạo phần mềm này. , Người có kinh nghiệm phát triển Web App, Hybrid App. "
Lập trình viên Back-end (Developer),"Có ít nhất 02 năm kinh nghiệm phát triển dự án phần mềm, đặc biệt là trong lĩnh vực dịch vụ số, tài chính ngân hàng, trung gian thanh toán và fintech., Tốt nghiệp Đại học chính quy các chuyên ngành Công nghệ thông tin, Điện tử Viễn thông hoặc các chuyên ngành liên quan khác., Có khả năng tự nghiên cứu, chủ động tìm hiểu công nghệ thông tin và công nghệ thanh toán., Có kinh nghiệm phát triển hệ thống, phần mềm về tài chính, ngân hàng, trung gian thanh toán, v.v. , Có kinh nghiệm trong lập trình Java (SpringBot, Hibernate Framework…), Python, PHP"
Senior PHP Developer,"Có kinh nghiệm 5 năm trở lên trong việc xây dựng và phát triển web trên môi trường LAMP (Linux, Apache, MySQL, PHP)., Có kinh nghiệm và kiến thức về lập trình hướng đối tượng (OOP)., Có nhiều kinh nghiệm trong việc sử dụng HTML, CSS và các kiến thức liên quan để tạo giao diện người dùng chuyên nghiệp và thân thiện., Thành thạo các công nghệ front-end và back-end như JavaScript, jQuery, Ajax, JSON, Node.js., Kinh nghiệm sâu về thiết kế cơ sở dữ liệu và truy vấn trong MySQL và các hệ DBMS phổ biến, Có kinh nghiệm xây dựng và phát triển các ứng dụng thương mại điện tử.., Có kiến thức về phân tích và thiết kế hệ thống phần mềm là một lợi thế lớn, Kỹ năng làm việc nhóm tốt, khả năng giao tiếp hiệu quả với đồng nghiệp và khách hàng., Có khả năng làm việc độc lập dưới áp lực cao., Đam mê công việc lập trình, làm việc cẩn thận, có tinh thần trách nhiệm., Tốt nghiệp Đại Học Chuyên ngành Công Nghệ Thông Tin., Anh văn trình độ B hoặc tương đương, có khả năng đọc hiểu tài liệu chuyên ngành tốt., Có các chứng chỉ về PHP và MySQL sẽ là một lợi thế."
"Middle Full-Stack Developer (PHP, JavaScript, CSS, HTML)","Bachelor’s degree in Computer Science, Information Technology, or a related field., Proven experience as a Full-Stack Developer or similar role., Extensive experience with PHP, JavaScript (Node.js, React.js, or Angular.js), CSS, and HTML., Strong understanding of front-end and back-end web development., Familiarity with database technologies such as MySQL, PostgreSQL, or MongoDB., Experience with version control systems (e.g., Git, Bitbucket)., Excellent problem-solving skills and attention to detail., Ability to work independently and as part of a team., Knowledge of web security best practices."
Engineer (PHP),"Business-level English skills., 3+ years of experience in PHP engineering, Working experience in database table design., Experience in agile development within a team environment using Git., Ability to work at the office., RoR (Ruby on Rails) engineering working experience, Experience using Notion, Experience of Leader Position., The interview will be conducted entirely in English, All interviews will be conducted face-to-face at the following address: 2nd Floor, Melody 2 Tower, N1 Dien Bien Phu, Ward 25, Binh Thanh District, HCMC., There may be a final interview after the 2nd interview"
Assistant Tech Lead,"Work experience with one of the scripting languages like Ruby, PHP, Python, NodeJS, etc., Hands-on experience with MVC frameworks such as Rails, Laravel, etc., Practical experience with cloud services like AWS, GCP, etc., Practical experience in database design and infrastructure design, The interview will be conducted entirely in English, All interviews will be conducted face-to-face at the following address: 2nd Floor, Melody 2 Tower, N1 Dien Bien Phu, Ward 25, Binh Thanh District, HCMC., There may be a final interview after the 2nd interview"
Middle/ Senior PHP Developer (Laravel),"Bachelor of Software Engineer or related fields;, 3+ years of working experience with Laravel framework and MySQL;, Knowledge about Elasticsearch, SOLID, Design Pattern;, Understanding of optimizing Database;, Knowledge about Golang, NoSQL (MongoDB), NodeJS (ExpressJS), JavaScript, HTML/CSS,, ReactJS, WebRTC or WebSocket is a big plus;, Experience using Git, Git Flow, Docker;, Good thinking and analytical ability;, Responsible, self-disciplined in work, able to work in groups and independently;, Highly motivated, a ""Can do attitude"" and a product mindset;"
Sr. Full Stack Web Developer For Long-Term Contract,"eCommerce Development: Have experience developing eCommerce web applications using Magento, Shopify, and Salesforce., Front-End Frameworks: More than 2 years of experience with modern frontend frameworks, with a preference for VueJS, but also skilled in ReactJS and Angular., Technical Skills

Magento, Shopify and Salesforce Expertise: Proven ability to deliver high-quality eCommerce solution development with meticulous attention to detail.
Web Services & API: Strong knowledge of web services, including REST API and GraphQL implementation.
Database Management: Advanced understanding and experience with MySQL and MongoDB.
Linux Proficiency: Comfortable working in Linux operating systems.
Cloud Environments: Experience with cloud environments, particularly AWS (EC2, S3, ELB).

, Development Skills

Web Development Process: In-depth understanding of the entire web development process from design to deployment.
Frontend Development: Solid experience with JavaScript and modern frontend frameworks, particularly VueJS.

, Personal Attributes

Responsibility: Demonstrates strong accountability for personal work results, including time management, quality of work, and budget adherence, contributing to overall company success.
Communication: Fluent in English, ensuring clear and effective communication with team members and stakeholders.

, Fluent English"
Backend Developer (.Net Core),"University graduated with Computer science, Software, Application programming related major., At least 03+ years of experience as a Backend Developer with .NET Core (must)., Being able to use English for working (must have)., Good for logical thinking and problem-solving., Ability to self-learn and adapt to new technologies quickly., Analyze and resolve software issues, software bugs., Experience in code review, code refactoring, Unit testing., Able to translate business requirements to technical solutions., Have a strong product mindset, able to focus not only on technical but also user experience., Deep knowledge and experience in application development with .Net Core, Web API, Entity , Framework (Core) and Security Guidelines., Strong experience with C#, .NET, .NET Core, ASP.NET Core, Entity Framework Core, LINQ, Strong experience with T-SQL (MS SQL Server), DB2, Informix DB, Oracle, MongoDB., Strong knowledge in Queue system (Kafka/ActiveMQ) and in-memory cache (Redis/Memcached)., Strong experience with RESTful API., Experienced with Microservice and event-driven architecture., Have experience with source version control (Git), Have experience in building system architecture in Bank/Finance/Securities domain is a big plus., Proactive mindset that is creative and solution-oriented, Understanding the design, implementation and operation of distributed Microservices and APIs., The ability of demonstrated, hands-on development experience within an Agile environment., Good decision maker, problem solving skills., Good time management skills., Self-motivated and hard-working, ready to take on new challenges., Open-minded and good at adapting to frequent changes., Professional attitude"
SOFTWARE ENGINEER,"College or university graduated, major in computer science or IT or equivalent (Diploma is required), At least 1 year of experience in the applying position., Knowledge of object-oriented programming and .NET (C#), Proficient in using Visual Studio or Microsoft technology, HTML5, CSS3, JavaScript is an advantage., Good learning and research abilities, Having a sense of responsibility, persistence, Able to work independently and in a team., Basic spoken and written English. (Good at Chinese is a big plus)"
.NET (WINFORM) DEVELOPER,"Graduated from University/ College of IT (Software)., More than +2 years full-time working experience with C# or .NET framework for web-development, Good knowledge of OOP, clean code, Strong experience with .NET Core, ASP.NET (Core), MVC, Entity Framework (Core), SQL Server., Have experience with Scrum/Agile working model, Good knowledge of cloud technologies e.g. Azure, AWS., Good at analyzing & problem-solving skill, Ability to work under pressure and to deadline, The advantage of knowing about the processes in the factory, or already using Management systems (Warehouse, Sales, purchasing, ERP, accounting), Communication, Empathy, Patience, Open-mindedness and adaptability, Critical thinking, creativity, and problem-solving"
Kỹ sư phát triển phần mềm (Senior/ Leader Software Engineer),"Tốt nghiệp Đại học loại Khá trở lên các chuyên ngành Công nghệ thông tin, Điện tử Viễn thông, Khoa học Máy tính, Toán tin Ứng dụng hoặc các chuyên ngành Kỹ thuật khác liên quan, Có ít nhất 3 năm kinh nghiệm làm việc trong lĩnh vực lập trình viên; kinh nghiệm quản lý team., Có khả năng đọc hiểu tài liệu tiếng Anh. Ưu tiên có chứng chỉ TOEIC, TOEFL hoặc IELTS tương đương với điểm TOEIC – 650 điểm trở lên., Thành thạo các ngôn ngữ lập trình Java... (theo yêu cầu công việc cụ thể), Có kiến thức nâng cao về lập trình hướng đối tượng: thiết kế class hướng đối tượng, nắm các nguyên lý của lập trình hướng đối tượng, Hiểu biết chi tiết về các loại dữ liệu có cấu trúc (ví dụ: string, record, object collection), Nắm được cách xử lý đa ngôn ngữ (localisation), Nắm được cách xử lý I/O cơ bản, Nắm được các thao tác liên quan đến CSDL như querry/change (commit/abort), Có khả năng lập trình Multithreading, concurrency handling, Connection pooling, Có khả năng sử dụng các công cụ phân tích log để tìm ra nguyên nhân lỗi."
"Middle/Senior Fullstack Developer (React JS, PHP, Laravel)","Graduated from college/university in Information Technology or completed similar programming courses., Experience with Laravel, React/Next JS., Experience with Symfony, CakePHP, Vue/Angular JS is a plus., Experience or knowledge in Docker, CICD, Microservice is a plus., Good communication skills in English."
Fullstack Developer (Junior/Middle/Senior),"Trình độ học vấn: Tốt nghiệp Đại học trở lên., Chuyên ngành đào tạo: Công nghệ thông tin, công nghệ phần mềm hoặc các lĩnh vực liên quan., Ít nhất 02 năm kinh nghiệm lập trình C#, NetCore, Python, Javascript, ..., Có kinh nghiệm làm việc với RESTful API, gRPC, graphQL, RabbitMQ, Background jobs, WebSocket., Có kinh nghiệm làm việc với cơ sở dữ liệu MongoDB, Redis Cache., Hiểu biết về Docker là một lợi thế., Có tinh thần trách nhiệm trong công việc, tinh thần tập thể cao., Đam mê học hỏi, nghiên cứu về lĩnh vực công nghệ thông tin, bảo mật máy tính, an toàn thông tin., Đọc/hiểu tốt tiếng Anh chuyên ngành."
"HCMC - Solution Architect (.Net, Good English)","Over 5 years of experience in software development using .NET technologies., Proficient in C#, .NET Framework, .NET Core, ASP.NET (Core), MVC, Web API, Entity Framework (Core), and SQL Server., Experience with Azure Cloud environments is highly advantageous., Strong understanding of programming patterns and principles, such as Separation of Concerns, Repository Pattern, UnitOfWork, DRY, and SOLID., Skilled in software design and application architecture., Solid knowledge of cloud computing platforms like Azure and AWS., Expertise in security and performance optimization., Good grasp of front-end development, with experience in at least one JavaScript framework (e.g., Angular, React, Vue)., Proficient in source code management, continuous integration, and continuous deployment., Experienced in documentation, preparing technical proposals, and conducting technical discussions., Well-versed in enterprise integration, SOA, or microservices., Familiar with CMS and CRM systems, such as SharePoint and Microsoft Dynamics, is a plus., Good at English., Additional Technical Requirements/Qualifications:, 

Azure Cloud Shell, Powershell, Azure CLI or Terraform.
Azure Data Factory – Hybrid Cloud Integration.
Azure API Management.
Azure AD, Oauth, Open ID Connect.
Exam AZ-301: Microsoft Azure Architect Design.
Exam AZ-203: Developing Solutions for Microsoft Azure.
Exam 70-532: Developing Microsoft Azure Solutions.
Exam 70-534 / 70-535: Architecting Microsoft Azure Solutions.

"
TRUNG TÂM ĐỔI MỚI SÁNG TẠO - TECH LEAD JAVA,"Tốt nghiệp Đại học chính quy , Kinh nghiệm:

Có ít nhất 3 năm kinh nghiệm lập trình với Java (hoặc .Net hoặc PHP), 1 năm kinh nghiệm Team Leader Java dự án tối thiểu từ 5 developer trở lên. 

, Kiến thức chuyên môn:

Có kiến thức nền tảng tốt về OOP, Web Development, DBMS, ORM, Design Pattern
Thành thạo Restful API, HTML, CSS, Javascript (Jquery, …) Bootstrap, JSON, XML. 
Thành thạo PostgreSQL (hoặc MySQL, MSSQL, Oracle). Có khả năng thiết kế DB và tối ưu performance hệ thống
Nắm vững mô hình MVC
Thành thạo Git
Có kinh nghiệm tối ưu hiệu năng cho những ứng dụng thực tế trên production, phục vụ lượng lớn người dùng và dữ liệu
Sẵn sàng học hỏi và phát triển những ngôn ngữ mới (Đã từng làm việc với Java là một lợi thế) 

, Kỹ năng lãnh đạo: Có khả năng lãnh đạo, định hướng và tạo động lực cho nhóm., Kỹ năng giao tiếp: Giao tiếp tốt và có khả năng truyền đạt ý tưởng rõ ràng với các bên liên quan., Khả năng giải quyết vấn đề: Sáng tạo trong việc giải quyết các vấn đề kỹ thuật phức tạp., Chịu được áp lực công việc: Có khả năng làm việc dưới áp lực cao và đáp ứng các yêu cầu chặt chẽ về thời gian."
.NET Developer,"University degree in IT, Software Engineering or related fields., More than 4 Years: More than 4 years as solfware developer, Experience managing configuration Management platforms such as Git, GitHub, Familiar with both winform and webform applications, Familiar with SQL (MSSQL), Tool : Confluence, Jira, GitHub, CI/CD, Software life cycle development: Agile, Waterfall, Good communication skill., Having Self-Management Mindset , Having experience with Information Management System."
